번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1440,121060,유니포인트,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","598,167","2,990,835,000","5,000",원(KRW),02-6676-5500,서울특별시 동작구 남부순환로 2049 (사당동 네오티스빌딩 2층) ,2239
1441,048430,유라테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","11,520,000","5,760,000,000",500,원(KRW),070-7878-1500,세종특별자치시   전동면 아래깊은내길 25 주식회사 유라테크 ,2239
1442,206650,유바이오로직스,137001,자연과학 및 공학 연구개발업,"25,566,086","12,783,043,000",500,원(KRW),02-572-6675,서울특별시 서초구 마방로 8 봄날아침빌딩 6층 ,2239
1443,089850,유비벨록스,105802,소프트웨어 개발 및 공급업,"7,115,697","3,557,848,500",500,원(KRW),02-2082-2431,서울특별시 구로구 디지털로31길 1213.14층 ,2239
1444,084440,유비온,106309,기타 정보 서비스업,"2,997,107","1,498,553,500",500,원(KRW),02-3782-8771,서울특별시 구로구  디지털로34길 27 601호,2239
1445,032620,유비케어,105802,소프트웨어 개발 및 공급업,"52,197,139","26,098,569,500",500,원(KRW),02-2105-5000,서울특별시 구로구  디지털로33길 28 우림이비지센터1차 ,2239
1446,264450,유비쿼스,032604,통신 및 방송 장비 제조업,"5,123,955","2,561,977,500",500,원(KRW),070-4865-0500,경기도 성남시 분당구 판교로255번길 68 ,2239
1447,078070,유비쿼스홀딩스,116409,기타 금융업,"18,696,628","10,348,314,000",500,원(KRW),070-4865-0500,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스 ,2239
1448,002920,유성기업,033003,자동차 신품 부품 제조업,"25,947,500","12,973,750,000",500,원(KRW),02-564-2351,충청남도 아산시 둔포면 아산밸리동로 22 ,2239
1449,024800,유성티엔에스,084902,육상 여객 운송업,"27,213,580","13,606,790,000",500,원(KRW),02  -3416-6644,"서울특별시 서초구  남부순환로 2583 9층(서초동, 서희타워)",2239
1450,000700,유수홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업,"26,041,812","65,104,530,000","2,500",원(KRW),02-6716-3000,서울특별시 영등포구 국제금융로2길 25 유수홀딩스,2239
1451,054930,유신,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","3,000,000","15,000,000,000","5,000",원(KRW),(02)6202-0114,서울특별시 강남구 역삼로4길 8 ,2239
1452,252370,유쎌,032004,기타 화학제품 제조업,"1,275,000","637,500,000",500,원(KRW),063-834-6877,전라북도 익산시 함열읍 익산대로78길 265 ,2239
1453,069330,유아이디,032602,전자부품 제조업,"11,887,792","5,943,896,000",500,원(KRW),(041)862-7576,세종특별자치시   전동면 노장공단길 25-9 ,2239
1454,049520,유아이엘,032602,전자부품 제조업,"21,784,936","11,142,469,000",500,원(KRW),031-948-1234,경기도 파주시 광탄면 보광로 869-26 ,2239
1455,287410,유안타제3호스팩,116601,금융 지원 서비스업,"4,235,000","423,500,000",100,원(KRW),02-3770-3518,서울특별시 중구 을지로 76 ,2239
1456,003470,유안타증권,116601,금융 지원 서비스업,"199,596,576","1,062,543,940,000","5,000",원(KRW),02-3770-2000,서울 중구 을지로2가 185번지 동양종합금융증권빌딩,2239
1457,056090,유앤아이,032701,의료용 기기 제조업,"7,742,642","3,871,321,000",500,원(KRW),031-860-6800,경기도 의정부시 산단로76번길 20 &nbsp,2239
1458,011690,유양디앤유,032601,반도체 제조업,"56,551,602","28,275,801,000",500,원(KRW),031-350-7437,경기도 화성시  팔탄면 율암길 223 ,2239
1459,263770,유에스티,032401,1차 철강 제조업,"23,700,172","2,370,017,200",100,원(KRW),02-6121-6778,경상북도 포항시 남구 철강로 290 (주)유에스티,2239
1460,072130,유엔젤,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","13,195,454","6,597,727,000",500,원(KRW),031-710-6200,경기도 성남시 분당구 황새울로240번길 3 ,2239
1461,000220,유유제약,032102,의약품 제조업,"6,368,587","8,042,972,000","1,000",원(KRW),043-652-7981,충청북도 제천시  바이오밸리1로 94 ,2239
1462,195990,유지인트,032902,특수 목적용 기계 제조업,"79,885,108","39,942,554,000",500,원(KRW),053-582-8036,대구광역시 달성군 유가면 테크노중앙대로 139 ,2239
1463,023410,유진기업,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","77,122,067","38,561,033,500",500,원(KRW),02-3704-3300,경기도 부천시 오정구  석천로 457 ,2239
1464,056080,유진로봇,032902,특수 목적용 기계 제조업,"37,512,152","18,756,076,000",500,원(KRW),032-550-2304,인천광역시 연수구 하모니로187번길 33 송도동,2239
1465,001200,유진증권,116601,금융 지원 서비스업,"96,866,418","537,592,090,000","5,000",원(KRW),02-368-6114,서울특별시 영등포구 국제금융로 24 (여의도동),2239
1466,084370,유진테크,032902,특수 목적용 기계 제조업,"22,916,042","11,458,021,000",500,원(KRW),(031)323-5700,경기도 용인시 처인구  양지면 추계로 42 유진테크 ,2239
1467,178780,유테크,032602,전자부품 제조업,"17,105,229","8,552,614,500",500,원(KRW),031-444-0202,경기도 안양시 만안구 전파로 48 &nbsp,2239
1468,221800,유투바이오,137209,기타 과학기술 서비스업,"1,900,510","950,255,000",500,원(KRW),1577-1338,서울특별시 송파구 거마로 65 (마천동),2239
1469,179900,유티아이,032602,전자부품 제조업,"15,864,895","7,932,447,500",500,원(KRW),041-333-4352,충청남도 예산군 응봉면 응봉로 50-16 &nbsp,2239
1470,000100,유한양행,032102,의약품 제조업,"12,209,354","62,227,710,000","5,000",원(KRW),02-828-0181,서울특별시 동작구  노량진로 74 ,2239
1471,003460,유화증권,116601,금융 지원 서비스업,"11,340,483","74,178,840,000","5,000",원(KRW),02-3770-0100,서울특별시 영등포구  국제금융로2길 36 유화증권빌딩 ,2239
1472,191410,육일씨엔에쓰,032602,전자부품 제조업,"9,363,022","4,681,511,000",500,원(KRW),02-2659-1116,서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 7층 ,2239
1473,008730,율촌화학,032202,플라스틱제품 제조업,"24,800,000","14,776,380,000",500,원(KRW),02-822-0022,서울특별시 동작구 여의대방로 112 도연관 15층,2239
1474,008250,이건산업,031602,나무제품 제조업,"10,505,220","52,526,100,000","5,000",원(KRW),032-760-0800,인천광역시 남구 염전로 91  ,2239
1475,039020,이건홀딩스,116409,기타 금융업,"22,584,709","22,584,709,000","1,000",원(KRW),032-760-0552,인천 남구 도화동 967-3 ,2239
1476,025820,이구산업,032402,1차 비철금속 제조업,"33,442,000","16,721,000,000",500,원(KRW),031-494-2929,경기도 평택시 포승읍 포승공단로 42 이구산업(주),2239
1477,060230,이그잭스,032602,전자부품 제조업,"50,722,994","25,361,497,000",500,원(KRW),02-6959-2176,충청남도 천안시 서북구 2공단7길 50 (차암동),2239
1478,067920,이글루시큐리티,105802,소프트웨어 개발 및 공급업,"10,996,119","5,498,059,500",500,원(KRW),02 3452 8814,서울특별시 송파구 정의로8길 7 한스빌딩 ,2239
1479,044960,이글벳,074607,기타 전문 도매업,"12,641,883","6,320,941,500",500,원(KRW),041 -331 -4100,충청남도 예산군 신암면 추사로 235-34 ,2239
1480,214320,이노션,137103,광고업,"20,000,000","10,000,000,000",500,원(KRW),02-2016-2300,서울특별시 강남구 강남대로 308 ,2239
1481,073490,이노와이어리스,032604,통신 및 방송 장비 제조업,"6,002,500","3,001,250,000",500,원(KRW),031-788-4600,경기도 성남시 분당구 서현로 190- ,2239
1482,215790,이노인스트루먼트,032604,통신 및 방송 장비 제조업,"20,283,149","10,141,574,500",500,원(KRW),02-750-5644,인천광역시 연수구 송도미래로 30 송도스마트밸리 E-2206,2239
1483,088390,이녹스,116409,기타 금융업,"9,350,844","4,675,422,000",500,원(KRW),031-727-9191,충청남도 아산시 둔포면 아산밸리로 171 ,2239
1484,272290,이녹스첨단소재,032602,전자부품 제조업,"8,969,506","4,484,753,000",500,원(KRW),031-727-9102,충청남도 아산시 둔포면 아산밸리로 171 ,2239
1485,053350,이니텍,105802,소프트웨어 개발 및 공급업,"19,790,916","9,895,458,000",500,원(KRW),(02)6445-7000,"서울특별시 구로구 디지털로26길 61 (구로동, 에이스하이앤드2차11층)",2239
1486,258610,이더블유케이,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","7,380,944","3,690,472,000",500,원(KRW),051-941-3511,부산광역시 강서구 범방2로 6 &nbsp,2239
1487,033110,이디,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","63,313,968","31,656,984,000",500,원(KRW),031 -730 -7332,서울특별시 강남구 삼성로 524 세화빌딩 5층,2239
1488,041520,이라이콤,074601,상품 중개업,"12,188,730","6,094,365,000",500,원(KRW),(031)213-3881,경기도 수원시 영통구  신원로250번길 32 이라이콤(주) ,2239
1489,054210,이랜텍,032602,전자부품 제조업,"20,478,206","10,239,103,000",500,원(KRW),070-7098-8071,경기도 수원시 영통구  삼성로268번길 37 ,2239
1490,065440,이루온,105802,소프트웨어 개발 및 공급업,"27,275,020","13,637,510,000",500,원(KRW),070-4489-1000,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층 905호,2239
1491,088260,이리츠코크렙,126801,부동산 임대 및 공급업,"63,341,590","31,670,795,000",500,원(KRW),02-787-0000,서울특별시 강남구 삼성로 511 ,2239
1492,139480,이마트,074701,종합 소매업,"27,875,819","139,379,095,000","5,000",원(KRW),02-380-5678,서울특별시 성동구  뚝섬로 377 ,2239
1493,036260,이매진아시아,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","35,679,116","17,839,558,000",500,원(KRW),02-3443-1960,"서울특별시 강남구 압구정로 113 (압구정동, 뉴타운빌딩3층)",2239
1494,115610,이미지스,032601,반도체 제조업,"7,669,128","3,834,564,000",500,원(KRW),031-888-5280,경기도 수원시 영통구 광교로 105 경기 R&DB 센터 3층 301호(이의동 906-5),2239
1495,078020,이베스트투자증권,116601,금융 지원 서비스업,"40,481,190","202,405,950,000","5,000",원(KRW),02-3779-0100,서울특별시 영등포구  여의대로 14 (여의도동)KT빌딩 17층,2239
1496,208850,이비테크,032809,기타 전기장비 제조업,"2,256,250","2,256,250,000","1,000",원(KRW),042-930-7501,대전광역시 유성구 테크노2로 170-9(용산동) ,2239
1497,080010,이상네트웍스,074601,상품 중개업,"9,015,000","4,507,500,000",500,원(KRW),02-6121-6200,서울특별시 마포구 월드컵북로58길 9 ES타워,2239
1498,086890,이수앱지스,032103,의료용품 및 기타 의약 관련제품 제조업,"26,625,292","13,312,646,000",500,원(KRW),031-696-4700,경기도 성남시 분당구 대왕판교로712번길 22, 씨동 5층
1499,007660,이수페타시스,032602,전자부품 제조업,"41,268,398","41,268,398,000","1,000",원(KRW),053-610-0300,대구광역시 달성군  논공읍 논공로53길 36 이수페타시스,2239
1500,005950,이수화학,032001,기초 화학물질 제조업,"15,278,000","76,390,000,000","5,000",원(KRW),02-590-6600,서울특별시 서초구 사평대로 84 이수화학 ,2239
1501,015020,이스타코,126801,부동산 임대 및 공급업,"42,851,600","21,425,800,000",500,원(KRW),02-2643-7922,서울특별시 양천구 오목로 325 대학빌딩 5층,2239
1502,047560,이스트소프트,105802,소프트웨어 개발 및 공급업,"9,899,400","4,949,700,000",500,원(KRW),02-583-4620,"서울특별시 서초구  반포대로 3 (서초동, 이스트빌딩)",2239
1503,900110,이스트아시아홀딩스,116409,기타 금융업,"109,000,686","528,714,165",0,중국위안(CNY),852-3189-0100,"Room 911-912, 9th Floor, Silvercord Tower 2, 30 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong -",2239
1504,067010,이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","7,500,000","3,750,000,000",500,원(KRW),02-3415-8300,"서울특별시 서초구 반포대로28길 8 (서초동, 일홍빌딩 3,4,5층)",2239
1505,093230,이아이디,074607,기타 전문 도매업,"242,188,696","48,437,739,200",200,원(KRW),031-8027-8855,경기도 광주시 곤지암읍 경충대로 425 4층,2239
1506,223310,이에스브이,105802,소프트웨어 개발 및 공급업,"113,011,196","11,301,119,600",100,원(KRW),070-7860-9660,경기도 성남시 분당구 판교로 744 (분당테크노파크C동 403-1호) ,2239
1507,241510,이에스산업,032901,일반 목적용 기계 제조업,"5,983,000","2,991,500,000",500,원(KRW),041-424-8200,충청남도 천안시 서북구 성거읍 모전1길 354-43이에스산업(주) ,2239
1508,052190,이에스에이,189001,창작 및 예술관련 서비스업,"27,707,677","13,853,838,500",500,원(KRW),02  -598 -2554,"서울특별시 강남구 테헤란로 413 8층(삼성동, 태양빌딩)",2239
1509,226360,이엑스티,064102,토목 건설업,"27,022,574","2,702,257,400",100,원(KRW),02-6114-0920,"서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)",2239
1510,101360,이엔드디,032004,기타 화학제품 제조업,"6,140,000","3,070,000,000",500,원(KRW),043-268-8588,충청북도 청주시 흥덕구 직지대로409번길 37 (송정동) ,2239
1511,102710,이엔에프테크놀로지,032004,기타 화학제품 제조업,"14,227,836","7,113,918,000",500,원(KRW),031-881-8200,경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩 ,2239
1512,094190,이엘케이,032602,전자부품 제조업,"69,106,778","34,553,389,000",500,원(KRW),042-939-9300,대전광역시 유성구  테크노2로 89 이엘케이대덕공장 ,2239
1513,063760,이엘피,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","4,905,500","2,452,750,000",500,원(KRW),031-8036-5800,경기도 화성시 삼성1로5길 36 ,2239
1514,123570,이엠넷,137103,광고업,"22,276,078","11,138,039,000",500,원(KRW),02-2277-8877,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층 ,2239
1515,095190,이엠코리아,032902,특수 목적용 기계 제조업,"36,332,704","18,166,352,000",500,원(KRW),055-274-9600,경상남도 함안군 군북면 함마대로 290-34 -,2239
1516,091120,이엠텍,032602,전자부품 제조업,"15,198,814","7,599,407,000",500,원(KRW),055-710-6000,경상남도 창원시 성산구 창원대로1144번길 40 (주)이엠텍,2239
1517,232530,이엠티,032802,일차전지 및 축전지 제조업,"10,044,804","5,022,402,000",500,원(KRW),070-7166-0203,충청북도 충주시 대소원면 첨단산업3로 85-1 ,2239
1518,102460,이연제약,032102,의약품 제조업,"16,770,000","8,385,000,000",500,원(KRW),02-3407-5218,"서울특별시 강남구 영동대로 416 8층 (대치동, 코스모타워)",2239
1519,039030,이오테크닉스,032902,특수 목적용 기계 제조업,"12,280,626","6,140,313,000",500,원(KRW),031 -420 -2781,경기도 안양시 동안구 동편로 91 ,2239
1520,088290,이원컴포텍,033003,자동차 신품 부품 제조업,"14,247,866","7,123,933,000",500,원(KRW),041-740-3113,전라북도 정읍시 첨단1로 8 (신정동),2239
1521,084680,이월드,189102,유원지 및 기타 오락관련 서비스업,"90,509,897","90,509,897,000","1,000",원(KRW),053-620-0001,대구광역시 달서구  두류공원로 200 ,2239
1522,181340,이즈미디어,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","7,045,100","3,522,550,000",500,원(KRW),031-427-8411,경기도 안양시 동안구 시민대로327번길 12-18 &nbsp,2239
1523,035810,이지바이오,031008,동물용 사료 및 조제식품 제조업,"57,927,351","29,339,615,000",500,원(KRW),02  -501 -9988,서울특별시 강남구  강남대로 310 유니온센타3층,2239
1524,090850,이지웰페어,105802,소프트웨어 개발 및 공급업,"10,073,018","5,036,509,000",500,원(KRW),02-3282-7900,서울특별시 구로구 구로동 187-10 코오롱사이언스밸리 1차 1401호 ,2239
